Id,Gid,Name,Geometry,Category,Description,Style,Property,Coordinates
11121929,1z_uIvv8xmA,中村歯科医院,"{'Type': 'point', 'Coordinates': '139.818235619609,35.6786803522078'}",['歯科'],,[],"{'Uid': 'cd53352a1485b52a1aea39a8fdc288e0e196dbb0', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'ナカムラシカイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区千石3-1-36 GRACE BLDG 1･2･3階', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5677-4618', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'B1', 'ExitId': '4403', 'Distance': '1146', 'Time': '14', 'Geometry': {'Type': 'point', 'Coordinates': '139.815696,35.687308'}}, {'Id': '22830', 'SubId': '2283001', 'Name': '東陽町', 'Railway': '東京メトロ東西線', 'Exit': '1', 'ExitId': '4705', 'Distance': '1236', 'Time': '15', 'Geometry': {'Type': 'point', 'Coordinates': '139.816719,35.669775'}}, {'Id': '22638', 'SubId': '2263801', 'Name': '木場(東京都)', 'Railway': '東京メトロ東西線', 'Exit': '1', 'ExitId': '3790', 'Distance': '1746', 'Time': '21', 'Geometry': {'Type': 'point', 'Coordinates': '139.808308,35.669494'}}], 'SmartPhoneCouponFlag': 'false'}","139.818235619609,35.6786803522078"
11122158,RHwleEC7h2k,辰巳デンタルクリニック,"{'Type': 'point', 'Coordinates': '139.79513996627,35.6732467003733'}",['歯科'],,[],"{'Uid': '474998671a4c0d8cfac17c538b0db31384ba1dbb', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'タツミデンタルクリニック', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区門前仲町1-13-13 辰巳アパートメントハウス 1F & 2F', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-6458-8810', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '6', 'ExitId': '5318', 'Distance': '77', 'Time': '0', 'Geometry': {'Type': 'point', 'Coordinates': '139.795722,35.673412'}}, {'Id': '23024', 'SubId': '2302402', 'Name': '門前仲町', 'Railway': '東京メトロ東西線', 'Exit': '1', 'ExitId': '5319', 'Distance': '360', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.797472,35.671442'}}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '1', 'ExitId': '3336', 'Distance': '686', 'Time': '8', 'Geometry': {'Type': 'point', 'Coordinates': '139.791848,35.668739'}}], 'SmartPhoneCouponFlag': 'false'}","139.79513996627,35.6732467003733"
11123397,14dJ-d9kS5-,きずときずあとのクリニック 豊洲院,"{'Type': 'point', 'Coordinates': '139.796962836246,35.651622100766602'}",['形成外科'],,[],"{'Uid': 'c5871c324d82b2c98afcac42a444b175378910ed', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'キズトキズアトノクリニック トヨスイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲5-6-29', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5166-0050', 'Genre': [{'Code': '0401024', 'Name': '形成外科'}], 'Station': [{'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '371', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '6a', 'ExitId': '4725', 'Distance': '386', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.796591,35.654164'}}, {'Id': '29556', 'SubId': '2955601', 'Name': '新豊洲', 'Railway': 'ゆりかもめ', 'Exit': '南口', 'ExitId': '17192', 'Distance': '933', 'Time': '11', 'Geometry': {'Type': 'point', 'Coordinates': '139.789699,35.648268'}}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","139.796962836246,35.651622100766602"
11123397,14dJ-cB2eRw,きずときずあとのクリニック 豊洲院,"{'Type': 'point', 'Coordinates': '139.796962836246,35.6516221007666'}",['形成外科'],,[],"{'Uid': 'c5871c324d82b2c98afcac42a444b175378910ed', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'キズトキズアトノクリニック トヨスイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲5-6-29', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5166-0050', 'Genre': [{'Code': '0401024', 'Name': '形成外科'}], 'Station': [{'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '371', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '6a', 'ExitId': '4725', 'Distance': '386', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.796591,35.654164'}}, {'Id': '29556', 'SubId': '2955601', 'Name': '新豊洲', 'Railway': 'ゆりかもめ', 'Exit': '南口', 'ExitId': '17192', 'Distance': '936', 'Time': '11', 'Geometry': {'Type': 'point', 'Coordinates': '139.789699,35.648268'}}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","139.796962836246,35.6516221007666"
11123436,LmvQqcB2eRw,豊洲小児科醫院,"{'Type': 'point', 'Coordinates': '139.796742895106,35.651298444577'}",['小児科'],,[],"{'Uid': '5964e9fa0fde15959ca22f0102cb23deec0f90b6', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'トヨスショウニカイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲5-6-29 パークホームズ豊洲ザレジデンス 1F', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3533-7733', 'Genre': [{'Code': '0401003', 'Name': '小児科'}], 'Station': [{'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '424', 'Time': '5', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '6a', 'ExitId': '4725', 'Distance': '440', 'Time': '5', 'Geometry': {'Type': 'point', 'Coordinates': '139.796591,35.654164'}}, {'Id': '29556', 'SubId': '2955601', 'Name': '新豊洲', 'Railway': 'ゆりかもめ', 'Exit': '南口', 'ExitId': '17192', 'Distance': '902', 'Time': '11', 'Geometry': {'Type': 'point', 'Coordinates': '139.789699,35.648268'}}], 'SmartPhoneCouponFlag': 'false'}","139.796742895106,35.651298444577"
11123460,W8ZTEuS3M-c,豊洲やまもと眼科,"{'Type': 'point', 'Coordinates': '139.798103896295,35.6568904651636'}",['眼科'],,[],"{'Uid': 'b9f40d4c7ecad88536dfa7c8f14c95f62700e850', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'トヨスヤマモトガンカ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲3-4-8 スーパービバホーム豊洲店 2階', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5534-8699', 'Genre': [{'Code': '0401007', 'Name': '眼科'}], 'Station': [{'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '1b', 'ExitId': '4730', 'Distance': '352', 'Time': '4', 'Geometry': {'Type': 'point', 'Coordinates': '139.796329,35.655362'}}, {'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '467', 'Time': '5', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '29556', 'SubId': '2955601', 'Name': '新豊洲', 'Railway': 'ゆりかもめ', 'Exit': '北口', 'ExitId': '17193', 'Distance': '1327', 'Time': '16', 'Geometry': {'Type': 'point', 'Coordinates': '139.789488,35.648458'}}], 'SmartPhoneCouponFlag': 'false'}","139.798103896295,35.6568904651636"
20971388,w585nmoarqk,南砂町駅前皮フ科,"{'Type': 'point', 'Coordinates': '139.830500934359,35.6683696991086'}",['皮膚科'],,[],"{'Uid': '4e7d687c741f4a4f0482a351ed52ba72cfc08e43', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'ミナミスナマチエキマエヒフカ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区新砂3-1-9', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-6810-5366', 'Genre': [{'Code': '0401008', 'Name': '皮膚科'}], 'Station': [{'Id': '22994', 'SubId': '2299401', 'Name': '南砂町', 'Railway': '東京メトロ東西線', 'Exit': '2b', 'ExitId': '5251', 'Distance': '169', 'Time': '2', 'Geometry': {'Type': 'point', 'Coordinates': '139.831735,35.668562'}}, {'Id': '22830', 'SubId': '2283001', 'Name': '東陽町', 'Railway': '東京メトロ東西線', 'Exit': '3', 'ExitId': '4707', 'Distance': '1248', 'Time': '15', 'Geometry': {'Type': 'point', 'Coordinates': '139.819091,35.669551'}}, {'Id': '22638', 'SubId': '2263801', 'Name': '木場(東京都)', 'Railway': '東京メトロ東西線', 'Exit': '1', 'ExitId': '3790', 'Distance': '2263', 'Time': '28', 'Geometry': {'Type': 'point', 'Coordinates': '139.808308,35.669494'}}], 'SmartPhoneCouponFlag': 'false'}","139.830500934359,35.6683696991086"
20971388,w585nmoarqk,南砂町駅前皮フ科,"{'Type': 'point', 'Coordinates': '139.830500934359,35.6683696991086'}",['皮膚科'],,[],"{'Uid': '4e7d687c741f4a4f0482a351ed52ba72cfc08e43', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'ミナミスナマチエキマエヒフカ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区新砂3-1-9', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-6810-5366', 'Genre': [{'Code': '0401008', 'Name': '皮膚科'}], 'Station': [{'Id': '22994', 'SubId': '2299401', 'Name': '南砂町', 'Railway': '東京メトロ東西線', 'Exit': '2b', 'ExitId': '5251', 'Distance': '169', 'Time': '2', 'Geometry': {'Type': 'point', 'Coordinates': '139.831735,35.668562'}}, {'Id': '22830', 'SubId': '2283001', 'Name': '東陽町', 'Railway': '東京メトロ東西線', 'Exit': '3', 'ExitId': '4707', 'Distance': '1248', 'Time': '15', 'Geometry': {'Type': 'point', 'Coordinates': '139.819091,35.669551'}}, {'Id': '22638', 'SubId': '2263801', 'Name': '木場(東京都)', 'Railway': '東京メトロ東西線', 'Exit': '1', 'ExitId': '3790', 'Distance': '2263', 'Time': '28', 'Geometry': {'Type': 'point', 'Coordinates': '139.808308,35.669494'}}], 'SmartPhoneCouponFlag': 'false'}","139.830500934359,35.6683696991086"
20972404,bNcZ9RCAdYI,豊洲パークシティ皮膚科,"{'Type': 'point', 'Coordinates': '139.792097191214,35.6584209003109'}",['アレルギー科'],,[],"{'Uid': 'efa20453aef3d8fd077f1a87f59e4d996c906886', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'トヨスパークシティヒフカ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲2-5-3 パークシティ豊洲C棟 102E', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5547-1221', 'Genre': [{'Code': '0401019', 'Name': 'アレルギー科'}], 'Station': [{'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '2', 'ExitId': '4731', 'Distance': '501', 'Time': '6', 'Geometry': {'Type': 'point', 'Coordinates': '139.795576,35.655214'}}, {'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '671', 'Time': '8', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '22820', 'SubId': '2282001', 'Name': '月島', 'Railway': '都営大江戸線/東京メトロ有楽町線', 'Exit': '2', 'ExitId': '4556', 'Distance': '1137', 'Time': '14', 'Geometry': {'Type': 'point', 'Coordinates': '139.785296,35.664534'}}], 'SmartPhoneCouponFlag': 'false'}","139.792097191214,35.6584209003109"
21044959,zK6foqbSRjY,けいこ豊洲こどもクリニック,"{'Type': 'point', 'Coordinates': '139.7922006,35.6583609'}",['小児科'],,[],"{'Uid': '5b60a57f1ebc7a51f417d48005092c898165efa3', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'ケイコトヨスコドモクリニック', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区豊洲2-5-3 パークシティ豊洲 C棟 1階', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-5547-4192', 'Genre': [{'Code': '0401003', 'Name': '小児科'}], 'Station': [{'Id': '22839', 'SubId': '2283902', 'Name': '豊洲', 'Railway': '東京メトロ有楽町線', 'Exit': '2', 'ExitId': '4731', 'Distance': '487', 'Time': '6', 'Geometry': {'Type': 'point', 'Coordinates': '139.795576,35.655214'}}, {'Id': '22839', 'SubId': '2283901', 'Name': '豊洲', 'Railway': 'ゆりかもめ', 'Exit': 'ゆりかもめ2', 'ExitId': '4726', 'Distance': '657', 'Time': '8', 'Geometry': {'Type': 'point', 'Coordinates': '139.796126,35.654088'}}, {'Id': '22820', 'SubId': '2282001', 'Name': '月島', 'Railway': '都営大江戸線/東京メトロ有楽町線', 'Exit': '2', 'ExitId': '4556', 'Distance': '1145', 'Time': '14', 'Geometry': {'Type': 'point', 'Coordinates': '139.785296,35.664534'}}], 'SmartPhoneCouponFlag': 'false'}","139.7922006,35.6583609"
21121420,VsOl4qIUJMo,平和記念医院,"{'Type': 'point', 'Coordinates': '139.8039051,35.6781298'}",['内科'],,[],"{'Uid': '0922c1094ab1b8026572d67d72bdc2dda9f2e530', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'ヘイワキネンイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区平野2-11-5 パシフィック第二門前仲町 2F', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3820-8880', 'Genre': [{'Code': '0401002', 'Name': '内科'}], 'Station': [{'Id': '29338', 'SubId': '2933802', 'Name': '清澄白河', 'Railway': '東京メトロ半蔵門線', 'Exit': 'B2', 'ExitId': '16663', 'Distance': '566', 'Time': '7', 'Geometry': {'Type': 'point', 'Coordinates': '139.802018,35.682132'}}, {'Id': '29338', 'SubId': '2933801', 'Name': '清澄白河', 'Railway': '都営大江戸線/東京メトロ半蔵門線', 'Exit': 'B1', 'ExitId': '16662', 'Distance': '773', 'Time': '9', 'Geometry': {'Type': 'point', 'Coordinates': '139.799440,35.682175'}}, {'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '6', 'ExitId': '5318', 'Distance': '1143', 'Time': '14', 'Geometry': {'Type': 'point', 'Coordinates': '139.795722,35.673412'}}], 'SmartPhoneCouponFlag': 'false'}","139.8039051,35.6781298"
21125874,Eg2XVRzUb-6,サルスクリニック有明,"{'Type': 'point', 'Coordinates': '139.7925077,35.6381313'}",['内科'],,[],"{'Uid': 'cfbf33437e319aa6d542bc8f6e6e4e447b007eb6', 'CassetteId': '6323cd03fade0af478c41aeef6dc261b', 'Yomi': 'サルスクリニックアリアケ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区有明2-1-7 有明ガーデンモール&スパ 1F', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '050-3851-0041', 'Genre': [{'Code': '0401002', 'Name': '内科'}], 'Station': [{'Id': '29060', 'SubId': '2906001', 'Name': '有明(東京都)', 'Railway': 'ゆりかもめ', 'Exit': '東口', 'ExitId': '15632', 'Distance': '444', 'Time': '5', 'Geometry': {'Type': 'point', 'Coordinates': '139.793154,35.635049'}}, {'Id': '29554', 'SubId': '2955401', 'Name': '有明テニスの森', 'Railway': 'ゆりかもめ', 'Exit': '東口', 'ExitId': '17189', 'Distance': '445', 'Time': '5', 'Geometry': {'Type': 'point', 'Coordinates': '139.789422,35.639632'}}, {'Id': '29072', 'SubId': '2907201', 'Name': '国際展示場', 'Railway': 'りんかい線', 'Exit': '出口', 'ExitId': '15643', 'Distance': '624', 'Time': '7', 'Geometry': {'Type': 'point', 'Coordinates': '139.792099,35.634521'}}], 'SmartPhoneCouponFlag': 'false'}","139.7925077,35.6381313"
21330258174,8ynoss7p43w,正井診療所,"{'Type': 'point', 'Coordinates': '139.818051666667,35.680813611111'}",[],,[],"{'Uid': '4d6fd15e1ea56a1d404bcce318fc95f2072dcad0', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'マサイシンリヨウシヨ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区海辺１２−１１', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3644-0943', 'Genre': [{'Code': '0401002', 'Name': '内科'}, {'Code': '0401003', 'Name': '小児科'}], 'Station': [{'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'B1', 'ExitId': '4403', 'Distance': '913', 'Time': '11'}, {'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'A1', 'ExitId': '4405', 'Distance': '1110', 'Time': '13'}, {'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'A4', 'ExitId': '4408', 'Distance': '1122', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false'}","139.818051666667,35.680813611111"
21330258556,VhZfXPe5XVg,竹島歯科クリニック,"{'Type': 'point', 'Coordinates': '139.792820555556,35.673575000000'}",[],,[],"{'Uid': '0e0b7592261a50d22a62889a78f2993fba1382e4', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'タケシマシカクリニツク', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区永代２丁目３１−１５', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3643-0700', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '3', 'ExitId': '5321', 'Distance': '322', 'Time': '3'}, {'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '4', 'ExitId': '5322', 'Distance': '347', 'Time': '4'}, {'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '5', 'ExitId': '5323', 'Distance': '359', 'Time': '4'}], 'SmartPhoneCouponFlag': 'false'}","139.792820555556,35.673575000000"
21330258862,rB4j2tf3I8k,橋本歯科医院,"{'Type': 'point', 'Coordinates': '139.792026111111,35.670208611111'}",[],,[],"{'Uid': 'dfe837c1250640bb87d197f1999c8c0705521e59', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ハシモトシカイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区越中島１丁目２−１３', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3820-3218', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '1', 'ExitId': '3336', 'Distance': '312', 'Time': '3'}, {'Id': '23024', 'SubId': '2302401', 'Name': '門前仲町', 'Railway': '都営大江戸線/東京メトロ東西線', 'Exit': '4', 'ExitId': '5322', 'Distance': '414', 'Time': '4'}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '2', 'ExitId': '3337', 'Distance': '437', 'Time': '5'}], 'SmartPhoneCouponFlag': 'false'}","139.792026111111,35.670208611111"
21330258885,ia_2RRsgHTY,鶴岡歯科医院,"{'Type': 'point', 'Coordinates': '139.794336944444,35.668633888889'}",[],,[],"{'Uid': '34c7872c7915eb1cc955f1ea2f20f091950ddeee', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ツルオカシカイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区越中島２丁目３−３', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3641-6555', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '3', 'ExitId': '3338', 'Distance': '377', 'Time': '4'}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '1', 'ExitId': '3336', 'Distance': '465', 'Time': '5'}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '2', 'ExitId': '3337', 'Distance': '484', 'Time': '6'}], 'SmartPhoneCouponFlag': 'false'}","139.794336944444,35.668633888889"
21330258885,ia_2RRsgHTY,鶴岡歯科医院,"{'Type': 'point', 'Coordinates': '139.794336944444,35.668633888889'}",[],,[],"{'Uid': '34c7872c7915eb1cc955f1ea2f20f091950ddeee', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ツルオカシカイイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区越中島２丁目３−３', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3641-6555', 'Genre': [{'Code': '0401001', 'Name': '歯科'}], 'Station': [{'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '3', 'ExitId': '3338', 'Distance': '377', 'Time': '4'}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '1', 'ExitId': '3336', 'Distance': '465', 'Time': '5'}, {'Id': '22539', 'SubId': '2253901', 'Name': '越中島', 'Railway': 'JR在来線', 'Exit': '2', 'ExitId': '3337', 'Distance': '484', 'Time': '6'}], 'SmartPhoneCouponFlag': 'false'}","139.794336944444,35.668633888889"
21330259180,bdbaoE-fKR2,深川立川病院,"{'Type': 'point', 'Coordinates': '139.814635555556,35.682766111111'}",[],,[],"{'Uid': 'd1ea3f6fadbb0754205fa6cdf5ff228d3305ece6', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'フカガワタチカワビヨウイン', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区扇橋２丁目２−３', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3645-2101', 'Genre': [{'Code': '0401002', 'Name': '内科'}, {'Code': '0401006', 'Name': '外科'}, {'Code': '0401004', 'Name': '整形外科'}, {'Code': '0401008', 'Name': '皮膚科'}, {'Code': '0401019', 'Name': 'アレルギー科'}, {'Code': '0401022', 'Name': 'リウマチ科'}], 'Station': [{'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'B1', 'ExitId': '4403', 'Distance': '651', 'Time': '8'}, {'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'A1', 'ExitId': '4405', 'Distance': '849', 'Time': '10'}, {'Id': '22763', 'SubId': '2276301', 'Name': '住吉(東京都)', 'Railway': '都営新宿線/東京メトロ半蔵門線', 'Exit': 'A4', 'ExitId': '4408', 'Distance': '860', 'Time': '10'}], 'SmartPhoneCouponFlag': 'false'}","139.814635555556,35.682766111111"
21330259393,gv7_3bGk7Lo,小野内科診療所,"{'Type': 'point', 'Coordinates': '139.826205833333,35.688482222222'}",[],,[],"{'Uid': 'faa9c129acc96d3d7090f2ef48e067d8aa12966f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オノナイカシンリヨウジヨ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区大島１丁目３３−１５', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3636-5505', 'Genre': [{'Code': '0401002', 'Name': '内科'}], 'Station': [{'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A1', 'ExitId': '4819', 'Distance': '200', 'Time': '2'}, {'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A2', 'ExitId': '4820', 'Distance': '211', 'Time': '2'}, {'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A4', 'ExitId': '4822', 'Distance': '220', 'Time': '2'}], 'SmartPhoneCouponFlag': 'false'}","139.826205833333,35.688482222222"
21330259393,gv7_3bGk7Lo,小野内科診療所,"{'Type': 'point', 'Coordinates': '139.826205833333,35.688482222222'}",[],,[],"{'Uid': 'faa9c129acc96d3d7090f2ef48e067d8aa12966f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オノナイカシンリヨウジヨ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '東京都江東区大島１丁目３３−１５', 'GovernmentCode': '13108', 'AddressMatchingLevel': '6', 'Tel1': '03-3636-5505', 'Genre': [{'Code': '0401002', 'Name': '内科'}], 'Station': [{'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A1', 'ExitId': '4819', 'Distance': '200', 'Time': '2'}, {'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A2', 'ExitId': '4820', 'Distance': '211', 'Time': '2'}, {'Id': '22866', 'SubId': '2286601', 'Name': '西大島', 'Railway': '都営新宿線', 'Exit': 'A4', 'ExitId': '4822', 'Distance': '220', 'Time': '2'}], 'SmartPhoneCouponFlag': 'false'}","139.826205833333,35.688482222222"
