Id,Gid,Name,Geometry,Category,Description,Style,Property,Coordinates
22731188053,AG21pd_Quxo,龍神バス　大阪営業所,"{'Type': 'point', 'Coordinates': '135.278543611111,34.389987777778'}",[],,[],"{'Uid': 'cad330d3c03d5b993a339ce61309c216b4a229fb', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'リュウジンバスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南市岡田１７０４', 'GovernmentCode': '27228', 'AddressMatchingLevel': '3', 'Tel1': '072-466-5551', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25862', 'SubId': '2586201', 'Name': '岡田浦', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '10204', 'Distance': '751', 'Time': '9'}, {'Id': '25862', 'SubId': '2586201', 'Name': '岡田浦', 'Railway': '南海電気鉄道', 'Exit': '南出口', 'ExitId': '10205', 'Distance': '780', 'Time': '9'}, {'Id': '26235', 'SubId': '2623501', 'Name': '吉見ノ里', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '12105', 'Distance': '1262', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false'}","135.278543611111,34.389987777778"
22731189858,ujyaJ6z3QDw,下電観光バス株式会社大阪営業所,"{'Type': 'point', 'Coordinates': '135.508995555556,34.679786388889'}",[],,[],"{'Uid': '412f18c16bd919c0d0ebe20e477eed47c46051d6', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'シモデンカンコウバスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市中央区北久宝寺町１丁目４−１０', 'GovernmentCode': '27128', 'AddressMatchingLevel': '6', 'Tel1': '06-6271-9637', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Area': [{'Code': '000057', 'Name': '大阪'}], 'Station': [{'Id': '25945', 'SubId': '2594501', 'Name': '堺筋本町', 'Railway': '大阪市営堺筋線/大阪市営中央線', 'Exit': '3', 'ExitId': '10613', 'Distance': '286', 'Time': '3'}, {'Id': '25945', 'SubId': '2594501', 'Name': '堺筋本町', 'Railway': '大阪市営堺筋線/大阪市営中央線', 'Exit': '1', 'ExitId': '10611', 'Distance': '348', 'Time': '4'}, {'Id': '25945', 'SubId': '2594501', 'Name': '堺筋本町', 'Railway': '大阪市営堺筋線/大阪市営中央線', 'Exit': '6', 'ExitId': '10601', 'Distance': '420', 'Time': '5'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.508995555556,34.679786388889"
22731192536,mDJ9RCOPv1Q,株式会社エキスパート,"{'Type': 'point', 'Coordinates': '135.498196388889,34.684757777778'}",[],,[],"{'Uid': '99447439d3df0fc6cff33043973e3a113a2fd28a', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'エキスパート', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市中央区本町４丁目７−８', 'GovernmentCode': '27128', 'AddressMatchingLevel': '6', 'Tel1': '06-6267-5257', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}, {'Code': '0307002', 'Name': '観光案内'}], 'Area': [{'Code': '000057', 'Name': '大阪'}], 'Station': [{'Id': '26182', 'SubId': '2618201', 'Name': '本町', 'Railway': '大阪市営御堂筋線/大阪市営四つ橋線/大阪市営中央線', 'Exit': '25', 'ExitId': '11961', 'Distance': '254', 'Time': '3'}, {'Id': '26182', 'SubId': '2618201', 'Name': '本町', 'Railway': '大阪市営御堂筋線/大阪市営四つ橋線/大阪市営中央線', 'Exit': '26', 'ExitId': '11964', 'Distance': '272', 'Time': '3'}, {'Id': '26182', 'SubId': '2618201', 'Name': '本町', 'Railway': '大阪市営御堂筋線/大阪市営四つ橋線/大阪市営中央線', 'Exit': '28', 'ExitId': '11968', 'Distance': '274', 'Time': '3'}], 'SmartPhoneCouponFlag': 'false'}","135.498196388889,34.684757777778"
22731194375,reudETDV4SM,野鉄観光株式会社,"{'Type': 'point', 'Coordinates': '135.156946666667,34.314302777778'}",[],,[],"{'Uid': 'b0c44b5f16712ef551bd008ed3a93feb2a337d29', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ノテツカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南郡岬町深日１２９７−１', 'GovernmentCode': '27366', 'AddressMatchingLevel': '6', 'Tel1': '072-492-1566', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26168', 'SubId': '2616801', 'Name': '深日町', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11904', 'Distance': '968', 'Time': '12'}, {'Id': '26167', 'SubId': '2616701', 'Name': '深日港', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11903', 'Distance': '1631', 'Time': '20'}], 'SmartPhoneCouponFlag': 'false'}","135.156946666667,34.314302777778"
22731201540,Gvh6JrjSkpE,あじさい観光株式会社,"{'Type': 'point', 'Coordinates': '135.574503888889,34.532539722222'}",[],,[],"{'Uid': 'aadd67f955251fd53ddeb4ad2fef5497df395046', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アジサイカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市美原区平尾１８８２−２', 'GovernmentCode': '27147', 'AddressMatchingLevel': '6', 'Tel1': '072-349-9800', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.574503888889,34.532539722222"
22731203288,RK_gDOBltiI,株式会社藤原観光,"{'Type': 'point', 'Coordinates': '135.238581388889,34.352091388889'}",[],,[],"{'Uid': 'fbb2e237bb88ca73c04d1ef68a291a3134e0359b', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'フジハラカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府阪南市黒田３０１−１', 'GovernmentCode': '27232', 'AddressMatchingLevel': '6', 'Tel1': '072-470-1818', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26069', 'SubId': '2606901', 'Name': '鳥取ノ荘', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11084', 'Distance': '813', 'Time': '10'}, {'Id': '25864', 'SubId': '2586401', 'Name': '尾崎', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '10208', 'Distance': '1281', 'Time': '16'}, {'Id': '25864', 'SubId': '2586401', 'Name': '尾崎', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '10209', 'Distance': '1304', 'Time': '16'}], 'SmartPhoneCouponFlag': 'false'}","135.238581388889,34.352091388889"
22731203332,lYAVtYcgTcE,株式会社萩交通サービス大阪営業所,"{'Type': 'point', 'Coordinates': '135.634260000000,34.502879722222'}",[],,[],"{'Uid': '3aa55188ef18f33151e6858bb03258e853145fed', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ハギコウツウサービスオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府南河内郡河南町大宝１丁目３１−６', 'GovernmentCode': '27382', 'AddressMatchingLevel': '6', 'Tel1': '0721-55-4622', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.634260000000,34.502879722222"
22731204570,dPRqE34keqI,日本水陸観光株式会社,"{'Type': 'point', 'Coordinates': '135.532451111111,34.714638333333'}",[],,[],"{'Uid': 'e460689831b7c1d53640a72957df55e79ce16b97', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニホンスイリクカンコウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市都島区高倉町１丁目１４−１５', 'GovernmentCode': '27102', 'AddressMatchingLevel': '6', 'Tel1': '06-6929-0110', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '26213', 'SubId': '2621301', 'Name': '都島', 'Railway': '大阪市営谷町線', 'Exit': '5', 'ExitId': '12047', 'Distance': '954', 'Time': '11'}, {'Id': '26213', 'SubId': '2621301', 'Name': '都島', 'Railway': '大阪市営谷町線', 'Exit': '1', 'ExitId': '12043', 'Distance': '1004', 'Time': '12'}, {'Id': '26213', 'SubId': '2621301', 'Name': '都島', 'Railway': '大阪市営谷町線', 'Exit': '4', 'ExitId': '12046', 'Distance': '1029', 'Time': '12'}], 'SmartPhoneCouponFlag': 'false'}","135.532451111111,34.714638333333"
22731205709,2JMReV6v9Uc,株式会社国際興業大阪,"{'Type': 'point', 'Coordinates': '135.521920833333,34.736141111111'}",[],,[],"{'Uid': 'a5af0adad312a8de93e4846d17b45772210457d9', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'コクサイコウギョウオオサカ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市東淀川区東淡路５丁目８−３８', 'GovernmentCode': '27114', 'AddressMatchingLevel': '6', 'Tel1': '06-6322-1388', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '25816', 'SubId': '2581601', 'Name': '淡路', 'Railway': '阪急電鉄', 'Exit': '東出口', 'ExitId': '9816', 'Distance': '687', 'Time': '8'}, {'Id': '25816', 'SubId': '2581601', 'Name': '淡路', 'Railway': '阪急電鉄', 'Exit': '西出口', 'ExitId': '9815', 'Distance': '774', 'Time': '9'}, {'Id': '25973', 'SubId': '2597301', 'Name': '下新庄', 'Railway': '阪急電鉄', 'Exit': '東出口', 'ExitId': '10685', 'Distance': '1408', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '7'}","135.521920833333,34.736141111111"
22731210324,Mh8yxwpYXVg,新大阪観光バス株式会社,"{'Type': 'point', 'Coordinates': '135.400687222222,34.480268055556'}",[],,[],"{'Uid': '3f808245f29c8f6b54b0dbd44e2a2dba34b56a34', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'シンオオサカカンコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府岸和田市吉井町２丁目２３', 'GovernmentCode': '27202', 'AddressMatchingLevel': '5', 'Tel1': '072-444-0201', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26028', 'SubId': '2602801', 'Name': '忠岡', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '10882', 'Distance': '1097', 'Time': '13'}, {'Id': '26028', 'SubId': '2602801', 'Name': '忠岡', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '10881', 'Distance': '1134', 'Time': '14'}, {'Id': '26134', 'SubId': '2613401', 'Name': '春木', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '11604', 'Distance': '1163', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.400687222222,34.480268055556"
22731210849,-GTc5Y10y-k,株式会社愛和,"{'Type': 'point', 'Coordinates': '135.654526111111,34.570746666667'}",[],,[],"{'Uid': 'c31dc795efb56461c34da756891410fc93405d9a', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アイワ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府柏原市大字青谷３５−１', 'GovernmentCode': '27221', 'AddressMatchingLevel': '3', 'Tel1': '072-975-3050', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25882', 'SubId': '2588201', 'Name': '河内堅上', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '10240', 'Distance': '1167', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false'}","135.654526111111,34.570746666667"
22731212572,RVODn_QThWQ,有限会社丸茂自動車　観光バス事業部・大阪営業所,"{'Type': 'point', 'Coordinates': '135.395817222222,34.968091944444'}",[],,[],"{'Uid': '3f419891afb981b3a7fe2b604fa7e4909a91a1d5', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'マルモジドウシャカンコウバスジギョウブオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府豊能郡能勢町森上１５５−９−２', 'GovernmentCode': '27322', 'AddressMatchingLevel': '6', 'Tel1': '072-734-0337', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.395817222222,34.968091944444"
22731212626,Z3FOyavim7Q,日本観光株式会社　大阪営業所,"{'Type': 'point', 'Coordinates': '135.415948611111,34.676656388889'}",[],,[],"{'Uid': 'bc0b6314de8af6f84fb83bb72c48da41adc88d5d', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニホンカンコウオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市此花区常吉２丁目４−３', 'GovernmentCode': '27104', 'AddressMatchingLevel': '6', 'Tel1': '06-6460-1633', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.415948611111,34.676656388889"
22731213735,0jBAvdCpZrs,有限会社東部観光大阪営業所,"{'Type': 'point', 'Coordinates': '135.303875277778,34.403228055556'}",[],,[],"{'Uid': 'bae8a2fd8822be055817f25d47410db47fc9d838', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'トウブカンコウオオサカエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉佐野市松原１丁目１−２９', 'GovernmentCode': '27213', 'AddressMatchingLevel': '6', 'Tel1': '072-447-6081', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26123', 'SubId': '2612301', 'Name': '羽倉崎', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11582', 'Distance': '832', 'Time': '10'}, {'Id': '26240', 'SubId': '2624001', 'Name': 'りんくうタウン', 'Railway': 'JR在来線/南海電気鉄道', 'Exit': '出口', 'ExitId': '12205', 'Distance': '1204', 'Time': '15'}, {'Id': '25828', 'SubId': '2582801', 'Name': '泉佐野', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '9839', 'Distance': '1727', 'Time': '21'}], 'SmartPhoneCouponFlag': 'false'}","135.303875277778,34.403228055556"
22731214155,k1N38Uq4oSI,大阪貸切バスセンター,"{'Type': 'point', 'Coordinates': '135.481045555556,34.661623888889'}",[],,[],"{'Uid': 'f69159e967a3682bff48b695bbb0864ca7cd995f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オオサカカシキリバスセンター', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市大正区三軒家東２丁目８−３', 'GovernmentCode': '27108', 'AddressMatchingLevel': '6', 'Tel1': '06-6555-7111', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26011', 'SubId': '2601101', 'Name': '大正(大阪府)', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '3', 'ExitId': '10845', 'Distance': '669', 'Time': '8'}, {'Id': '26011', 'SubId': '2601101', 'Name': '大正(大阪府)', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '2', 'ExitId': '10844', 'Distance': '695', 'Time': '8'}, {'Id': '26011', 'SubId': '2601102', 'Name': '大正(大阪府)', 'Railway': 'JR在来線', 'Exit': '出口(JR)', 'ExitId': '10847', 'Distance': '698', 'Time': '8'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '1'}","135.481045555556,34.661623888889"
22731214445,W6pP00v49Rw,大阪暁　観光バス,"{'Type': 'point', 'Coordinates': '135.489057222222,34.608469166667'}",[],,[],"{'Uid': 'b8cdd3cfb9355255abe2dd8c04e25d2146f23a0e', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オオサカアカツキカンコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市住之江区安立１丁目４−１８', 'GovernmentCode': '27125', 'AddressMatchingLevel': '6', 'Tel1': '0120-395171', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}], 'Station': [{'Id': '26180', 'SubId': '2618001', 'Name': '細井川', 'Railway': '阪堺電気軌道', 'Exit': '出口1', 'ExitId': '11945', 'Distance': '368', 'Time': '4'}, {'Id': '26180', 'SubId': '2618001', 'Name': '細井川', 'Railway': '阪堺電気軌道', 'Exit': '出口2', 'ExitId': '11946', 'Distance': '382', 'Time': '4'}, {'Id': '25818', 'SubId': '2581801', 'Name': '安立町', 'Railway': '阪堺電気軌道', 'Exit': '出口1', 'ExitId': '9820', 'Distance': '467', 'Time': '5'}], 'SmartPhoneCouponFlag': 'false'}","135.489057222222,34.608469166667"
22731217365,mIrPgHSaWi-,大和観光交通株式会社,"{'Type': 'point', 'Coordinates': '135.615921944444,34.678785277778'}",[],,[],"{'Uid': 'c045a1a2db02908413dceff76b49623b9689563e', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ヤマトカンコウコウツウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府東大阪市菱江３丁目１６−４９', 'GovernmentCode': '27227', 'AddressMatchingLevel': '5', 'Tel1': '072-943-4423', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26234', 'SubId': '2623401', 'Name': '吉田(大阪府)', 'Railway': '近畿日本鉄道', 'Exit': '出口2', 'ExitId': '12102', 'Distance': '728', 'Time': '9'}, {'Id': '26234', 'SubId': '2623401', 'Name': '吉田(大阪府)', 'Railway': '近畿日本鉄道', 'Exit': '出口1', 'ExitId': '12101', 'Distance': '743', 'Time': '9'}, {'Id': '26234', 'SubId': '2623401', 'Name': '吉田(大阪府)', 'Railway': '近畿日本鉄道', 'Exit': '出口4', 'ExitId': '12104', 'Distance': '825', 'Time': '10'}], 'SmartPhoneCouponFlag': 'false'}","135.615921944444,34.678785277778"
22731219689,_shqwKRdyvo,有限会社山口バス,"{'Type': 'point', 'Coordinates': '135.612912777778,34.739478611111'}",[],,[],"{'Uid': 'a4e518d1c0039b77fe57ba16adbbdc0ad7c1f5c7', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ヤマグチバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府門真市宮前町８−９', 'GovernmentCode': '27223', 'AddressMatchingLevel': '6', 'Tel1': '072-881-3306', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25878', 'SubId': '2587801', 'Name': '萱島', 'Railway': '京阪電気鉄道', 'Exit': '西口', 'ExitId': '10234', 'Distance': '976', 'Time': '12'}, {'Id': '25878', 'SubId': '2587801', 'Name': '萱島', 'Railway': '京阪電気鉄道', 'Exit': '東口', 'ExitId': '10235', 'Distance': '1170', 'Time': '14'}, {'Id': '25861', 'SubId': '2586101', 'Name': '大和田(大阪府)', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10203', 'Distance': '1196', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false'}","135.612912777778,34.739478611111"
22731219882,RNBoPkI1AI6,有田交通株式会社　岬営業所,"{'Type': 'point', 'Coordinates': '135.158682500000,34.323618333333'}",[],,[],"{'Uid': '303e2ebb6e48dc018cd616ebd03c0cc863cb6c1f', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アリタコウツウミサキエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南郡岬町淡輪３８５２−１', 'GovernmentCode': '27366', 'AddressMatchingLevel': '6', 'Tel1': '072-492-2233', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307002', 'Name': '観光案内'}], 'Station': [{'Id': '26197', 'SubId': '2619701', 'Name': 'みさき公園', 'Railway': '南海電気鉄道', 'Exit': '西出口', 'ExitId': '12003', 'Distance': '212', 'Time': '2'}, {'Id': '26197', 'SubId': '2619701', 'Name': 'みさき公園', 'Railway': '南海電気鉄道', 'Exit': '東出口', 'ExitId': '12004', 'Distance': '276', 'Time': '3'}, {'Id': '26168', 'SubId': '2616801', 'Name': '深日町', 'Railway': '南海電気鉄道', 'Exit': '出口', 'ExitId': '11904', 'Distance': '1230', 'Time': '15'}], 'SmartPhoneCouponFlag': 'false'}","135.158682500000,34.323618333333"
22731220868,_shqwKRdyvo,有限会社山口バス,"{'Type': 'point', 'Coordinates': '135.612912777778,34.739478611111'}",[],,[],"{'Uid': '8a4e739eda3ab9538812d297bf6ce69461e02564', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ヤマグチバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府門真市宮前町８−９', 'GovernmentCode': '27223', 'AddressMatchingLevel': '6', 'Tel1': '0120-843306', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25878', 'SubId': '2587801', 'Name': '萱島', 'Railway': '京阪電気鉄道', 'Exit': '西口', 'ExitId': '10234', 'Distance': '976', 'Time': '12'}, {'Id': '25878', 'SubId': '2587801', 'Name': '萱島', 'Railway': '京阪電気鉄道', 'Exit': '東口', 'ExitId': '10235', 'Distance': '1170', 'Time': '14'}, {'Id': '25861', 'SubId': '2586101', 'Name': '大和田(大阪府)', 'Railway': '京阪電気鉄道', 'Exit': '出口2', 'ExitId': '10203', 'Distance': '1196', 'Time': '14'}], 'SmartPhoneCouponFlag': 'false'}","135.612912777778,34.739478611111"
22731221950,pCs9OtDFHxc,株式会社家康コーポレーション,"{'Type': 'point', 'Coordinates': '135.574790277778,34.522896111111'}",[],,[],"{'Uid': 'b9bbc00ae393c0ecb123fcb8c2f31c9d8d6b2288', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'イエヤスコーポレーション', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府堺市美原区平尾３３０３−１', 'GovernmentCode': '27147', 'AddressMatchingLevel': '6', 'Tel1': '072-369-2333', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [], 'SmartPhoneCouponFlag': 'false'}","135.574790277778,34.522896111111"
22731224169,U-6keJptgOA,有限会社北大阪交通,"{'Type': 'point', 'Coordinates': '135.591865277778,34.719213888889'}",[],,[],"{'Uid': '2680f976eebbafa43d3a81c88a5ac5aec1e8aab4', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'キタオオサカコウツウ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府門真市三ツ島２丁目２０−５', 'GovernmentCode': '27223', 'AddressMatchingLevel': '6', 'Tel1': '072-887-0078', 'Genre': [{'Code': '0306004', 'Name': 'バス'}, {'Code': '0307001', 'Name': '旅行代理店'}, {'Code': '0307002', 'Name': '観光案内'}], 'Station': [{'Id': '29193', 'SubId': '2919301', 'Name': '門真南', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '4', 'ExitId': '16338', 'Distance': '415', 'Time': '5'}, {'Id': '29193', 'SubId': '2919301', 'Name': '門真南', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '1', 'ExitId': '16335', 'Distance': '431', 'Time': '5'}, {'Id': '29193', 'SubId': '2919301', 'Name': '門真南', 'Railway': '大阪市営長堀鶴見緑地線', 'Exit': '3', 'ExitId': '16337', 'Distance': '623', 'Time': '7'}], 'SmartPhoneCouponFlag': 'false'}","135.591865277778,34.719213888889"
22731224365,lVfoQ94BAB-,ＩＫ観光バス,"{'Type': 'point', 'Coordinates': '135.278585555556,34.369748333333'}",[],,[],"{'Uid': '39b0ae00294d163c5cb36429c28fd072ea147809', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'アイケーカンコウバス', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府泉南市信達市場１７０８', 'GovernmentCode': '27228', 'AddressMatchingLevel': '6', 'Tel1': '072-484-3369', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '25829', 'SubId': '2582901', 'Name': '和泉砂川', 'Railway': 'JR在来線', 'Exit': '西口', 'ExitId': '9841', 'Distance': '1262', 'Time': '15'}, {'Id': '25829', 'SubId': '2582901', 'Name': '和泉砂川', 'Railway': 'JR在来線', 'Exit': '東口', 'ExitId': '9842', 'Distance': '1360', 'Time': '17'}], 'SmartPhoneCouponFlag': 'false'}","135.278585555556,34.369748333333"
22731226216,58HVLMDUI8s,大阪シティバス株式会社　酉島営業所,"{'Type': 'point', 'Coordinates': '135.441373611111,34.685139722222'}",[],,[],"{'Uid': '9dda6eb396c23f197a11edc7eed7f98d706229bd', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'オオサカシティバストリシマエイギョウショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市此花区酉島４丁目１−１１', 'GovernmentCode': '27104', 'AddressMatchingLevel': '6', 'Tel1': '06-6461-2325', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '26068', 'SubId': '2606801', 'Name': '伝法', 'Railway': '阪神電気鉄道', 'Exit': '出口', 'ExitId': '11083', 'Distance': '1243', 'Time': '15'}, {'Id': '25805', 'SubId': '2580501', 'Name': '安治川口', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '9782', 'Distance': '1651', 'Time': '20'}, {'Id': '26041', 'SubId': '2604101', 'Name': '千鳥橋', 'Railway': '阪神電気鉄道', 'Exit': '出口', 'ExitId': '10957', 'Distance': '1880', 'Time': '23'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '2'}","135.441373611111,34.685139722222"
22731226218,RjNV4l5qrSA,西日本ジェイアールバス株式会社　大阪高速管理所,"{'Type': 'point', 'Coordinates': '135.428769444444,34.673065555556'}",[],,[],"{'Uid': '66dc5f8f4c5c215b3c2c922df119f2ff3a1b9785', 'CassetteId': 'd8a23e9e64a4c817227ab09858bc1330', 'Yomi': 'ニシニホンジェイアールバスオオサカコウソクカンリショ', 'Country': {'Code': 'JP', 'Name': '日本'}, 'Address': '大阪府大阪市此花区北港１丁目３−２３', 'GovernmentCode': '27104', 'AddressMatchingLevel': '6', 'Tel1': '06-6466-3212', 'Genre': [{'Code': '0306004', 'Name': 'バス'}], 'Station': [{'Id': '29343', 'SubId': '2934301', 'Name': 'ユニバーサルシティ', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '16778', 'Distance': '1017', 'Time': '12'}, {'SubId': '31933601', 'Name': 'ユニバーサルシティポート', 'Railway': '航海会社', 'Exit': '出口', 'ExitId': '31933600', 'Distance': '1528', 'Time': '19'}, {'Id': '25949', 'SubId': '2594901', 'Name': '桜島', 'Railway': 'JR在来線', 'Exit': '出口', 'ExitId': '10627', 'Distance': '1732', 'Time': '21'}], 'SmartPhoneCouponFlag': 'false', 'KeepCount': '8'}","135.428769444444,34.673065555556"
